text	label
"In California La county that is they had registration applications on the voting welcome table then they removed them on the last day!! ?!They didnt want to be caught by poll watchers! Imagine they were registering ppl the same day they vote And ppl also can refuse to take oath. Clerks have to write voter refused BUT THEY STILL GET THE BALLOTS PPLLLLL!
ONLY IN AMERICA 
I THOUGHT TRUMP SAID THERE WERE GOING TO BE OFFICERS WATCHING! There was nobody! Most clerks were Democrats working for the county ! Isnt kinda of illegal! I dont know? One clerk told me they were forced to work the election? They also prioritize high school students to work 3 out of the 5 days of the on going election! YOU HAVE TO TREAT VOTERS WITH RESPECT! You cannot refuse them the right to vote!! Its not an election its called A DEMOCRATIC PROCESS! I call it a LEGAL CHEATING PROCESS !"	0
those pos at twitter tossed me in twitter jail fer tweetin about this stupid cunt... she says she has to cross the road rather than walk past trump properties . i hope she gits run over by a bus...	1
Reporter's feasting on Chucky's ass. Though, I'm sure his husband eat his ass, a lot!!	1
Another fucking case of liberal stupidity. You were BORN witha pussy and tits you stupid bitch. SCIENCE says you are a female. Woman. Item of procreation. YOU sayingyou're a male makes you look like a goddamn idiot. Can we PLEASE start culling these fucking freaks before they rub their psycho off on my kids?	1
Who has any real proof that George Soros is really behind this? If so present it so we can deport him back to wherever the fuck he came from, or preferably deport him to hell where he belongs	1
People. While we bitch and moan about a ongoing cultural war here in America, let me remind you that there are real enemies out there and they have no morality	0
"Ever hear the phrase, ""Don't piss on my leg and tell me it's raining""?

They want us cooped up. They want us isolated. They want our nerves frazzled. They want us unable to work, go to school, go to church, or gather with our friends and family.

In other words, they want a ticking time bomb."	0
We Need to Wake Up Every Day And Ask How Can We Piss off a Dem.	1
I dont want an end to cancel culture. I want way more of it. I just want conservatives to win more of the battles.	0
Nothing speaks Racist as white people wearing African scarves while kneeling before Satan.	1
With the death of Epstein who takes over pedophlie Island? The orginazation he oversaw will not go away. A new CEO will be put in place and in 6 mo back to bussiness as usual.	0
This is how dumb Americans are. In a age of information. You can literally look up the video of Trump in 1 minute and see for yourself what he said. But the morons pumped out of the Democrats corrupt government education monopoly schools are far too stupid to do that. These morons are a disgrace to our country	1
"'*' YOU NEED TO SEE THIS '*'

Report: UK Deploys Military INFOWAR Unit Against COVID Vaccine Skeptics"	0
"#QtheGathering 


32 Days - John F Kennedy Jr.
@HSRetoucher
Will Twitter also condemn #Pedophilia or continue hosting it?
Quote Tweet

Trump IS President



@RealTruthPat
 22m
Will the House be condemning #Pedophilla next? Asking for the kids!!! #ThesePeopleAreSick #VoteRedToSaveAmerica #DemocratsHateAmerica
8:39 PM  Oct 2, 2020Twitter Web App
 Retweets82
 Quote Tweets6
 Likes173"	1
Lock and Load America	0
Feds Back Off Jailing Michael Flynn After Stunning New Evidence That Gov't 'Lied' and 'Framed' Him - Geller Report News	0
I'm here for the titties	0
Youre not oppressed. Youre lazy  that wonderful black woman who confronted the protestors about their hypocrisy	0
"WAKE UP AMERICA 
STUDY HISTORY"	0
Looks at this shit...	0
Today demokkkrats rejoice that abortion facilities are allowed lower standards so they can kill even more minority and poor women. 	1
"The APPOINTED Time Is Upon Us!!! Jesus Is Coming!!!

#NEWS #JESUS #GOD #RAPTURE #TRUTH"	0
"The MEDIA's role in this whole 4 year debacle isn't just malpractive and unjust to the citizens of the US who depend on a free,open and unbiased media(protected by the 1st amanedment)

What we have seen is a criminal propaganda outfit cheerleading for the MAFIA while trying to criminalize the AMERICAN people and our norms. ARREST THEM ALL.
#TRAITORS 
The MOST evil NAZI of them all wasn't Hitler it was his PROPAGANDISTS. The 1st to be executed was a MEDIA MOGUL."	1
Don't let them slip away again because you don't have the will to fight. It's better to fight now using every legal option available than to let the cult left take over and you'll have to actually use those guns.	0
Know Your Enemy	0
Joe Biden AND Kamala Harris are BOTH scum bag liars not worthy of any votes. You have to be a lowlife believer in baby murder to vote for either of these 	1
Nine Commentaries On The Chinese Communist Party	0
What in the hell is wrong with Governor Cuomo. He has an ego as big as a bull,and acts like one. He thinks he's the Godfather	0
BUSTED! Dem Leader Arrested, Faces SIX Felony Counts Of VOTER FRAUD!  enVolve	0
#RandPaul is a rockstar. And yes, #PANTIFA and #BLM are this stupid and disingenuous.	0
WATCH TO THE END. MIND BLOWING INFO.	0
Candace Owens Video: I DO NOT Support George Floyd and I Refuse to See Him as a Martyr | Frontpagemag.	0
"Again OANN is the only news channel covering the fight.....

Not Newsmax, and of course not Fox or the other liberal turd dishing propaganda networks."	0
Where in the world is Hunter Waldo?	0
Amy Coney Barrett Would Be Third Justice Who Touched 'Bush v. Gore' Litigation | National Law Journal	0
Liberalism Kills Communities	0
I am tired of these Republicans with no balls!. Democrats have balls but are communists! We The People are starting to look like fools!. Pathetic!...You Will all be speaking Chinese,!.. and you will like it!...judges..mayors..:governors, Senators, congress, Legislators have Failed!,We , The American People! .are first!... let the chips fall where they may!...President Donald Trump WON!....Call All Veterans to the Front Lines!.	1
After Lecturing Trump Supporters on Masks, Jon Karl Caught Taking off His Mask in WH Press Briefing Room When He Thinks the Cameras Are Off (VIDEO)	0
"For activists who defend abortions, abortion is the manifestation of the worship of self.

I will kill MY baby because a baby disrupts MY plans for MY life....

Abortion Activist: Killing Your Baby Will Make You Feel Great, Get One, See How You Feel"	1
Good Advice.	0
"SOMETHING VERY VERY VERY BIG 

IS ABOUT TO HAPPEN.

FREEDOM CANNOT, 

WILL NOT 

AND SHALL NOT,

BE SUPPRESSED.

@realDonaldTrump
 IS THE GREATEST LEADER OF A FREE PEOPLE IN THE HISTORY OF THE WORLD. 

THIS WILL BE EPIC.

STRAP YOUR SELF IN."	0
Breaking: Schiff Finally Releases Tim Morrison Testimony  NSC Sr. Director Blows Up Ukrainian Hoax  Destroys Schiff Top Witness Lt. Col. Vindman | Tea Party	0
The Liberals celebrated Sciaias death, May you burn in hell BABY-KILLER...     	1
"Biden can't make America safe again. Biden can't make America civil again. Biden can't make America solvent again. But he can make America fail again

In last nights presidential debate, Joe Biden repeatedly called the President of the United States a clown and exhibited more of the undiplomatic, un-presidental snark which earned my contempt since the combative confirmation hearing of now Supreme Court Justice Clarence Thomas.

Bidens disrespect toward Donald Trump was disrespect towards Americans who dont support him can expect should he become president."	0
*PORTLAND CHAOS CONTINUES*	0
IF YOUR GONNA BOYCOTT FOX NEWS. HOW ABOUT WE WE UNFOLLOW TUCLER ON PARLER	0
The jackasses are poking a bear.	0
I see a shit storm brewing in the Senate.	0
"Just heard google play store removed Parler, and this is posted today. Theyre really going for full on totalitarian moves fast. They scared?

#news #breakingnews #parler #google"	0
"Lawmakers want must-pass defense bill to protect protesters from the military

Virginia Democratic Sen. and anarchist Tim Kaine, a senior Senate Armed Services Committee member, announced Tuesday he will introduce an amendment to the fiscal 2021 National Defense Authorization Act to prevent the use of military force against American citizens exercising their First Amendment rights under the Constitution."	0
"Bill and Hillary Clinton......

EVERYBODY KNOWS!!!!"	0
GET OUT THE POP CORN...	0
Was the Entire Election Fraud Was Monitored By Trump & Federal Law Enforcement From A SCIF On Election Day ? ....	0
"#FreeJimmyLai

Commie thugs coming to a newspaper near you! 
If Dems win in Nov.

VOTE STRAIGHT RREPUBLICAN TICKET...OR LOSE AMERICA. 

PERIOD"	0
I thought when Obama left the knots in my gut would leave. The fricken Democrats have doubled down on the hate for our Country!!	0
Joe Biden forgot Mitt Romneys name this morning and just called him that Mormon. You just cant make that shit up!	0
"Ohio went to Trump 
NC going to Trump
Florida went to Trump
Michigan went Trump 
Wisconsin went to Trump 
Virginia went to Trump"	0
Democrats Have Objected to Electoral Vote Certification for the Last Three GOP Presidents do but when Republicans do it, they act like its a threat to democracy.	0
"TRUMP JUST TWEETED ""LAW AND ORDER"". YOU KNOW WHAT THAT MEANS....A DEEP STATER IS GETTING CAPTURED!!!"	0
Nothing to see here. Move along, racist	0
"Black Lives Matter
Klu Klux Klan
Black Hebrew Israelites
Black Militia - Aka, Black Panthers
Antifa

All Domestic Democratic Terrorist Groups
Conceal and carry people. This is not a drill"	1
THE DEAL WICH THE CRIMINALS WICH ONLY GOAL IS THE LOCKDOWN AND ARTIFICIAL INTELLIGENCE DESERVES IS A NEW NUREMBERGs TRIALS!!! SPECIALLY FOR THE INSTITUTE MONTAIGNE AND THEIR SOCIAL ENGINEERING !!!!!!	0
If white people have so much privilege, tell me why Elizabeth Warren claimed to be a Cherokee in order to climb the ladder?	0
"Liar  liar  pants  on fire . Scarify needs to start telling the truth and who she Really works for (Gates). Not to be trusted at all! 
Chris Wallace should be working for Communist Not News."	0
Democrat Mayors Are Betraying Law-Abiding Citizens By Siding With Rioters And The Mob	0
I think Juan Williams from Fox News the guy on the five wakes up and drinks a large cup of stupid every single day Nothing that comes out of that stupid fucks mouth makes any sense get the fuck off the air go work for CNN or MSNBC I dont even know why fox pays you. Theres probably 299 million people in this country that works 100% harder than this left-leaning fuck face has ever working his entire life	1
5 foot old Robert De Niro Says Republicans Should Be Afraid When Trump Isn't Around	0
"Amy Klobuchar once declined to prosecute Derek Chauvin, cop in Floyd death - Independente Eagle

Ive seen many of shitbags in my time... I was thinking he looked too salty to be a beat cop.  He used to be a detective. 

IMO, His pettiness got the best of him, you could see the hate and anger as his eyes were fathoms closers I hell than the rest of us."	0
David Crosby: 'Trump Is Completely Under the Control of Russia'	0
Boom! Another Whistleblower Exposes Pennsylvania Election Fraud	0
Buckle up !We are entering into a political century -we gonna beat the devil at his own game!	0
"Anyone dumb enough say that... doesnt need to be employedby the government ...we'vegot enough of em... Pelosi AOC brother fucker omar
Bunch of dumb fuckers we dont need ONE MORE
We need 100 less"	1
"Stand With President Trump

#Trump2020LandslideVictory #Trump2020Landslide #Trump2020 #TRUMP2020ToSaveAmerica #AmericaFirst #VoteRed2020 #VoteRedToSaveAmerica2020 #VoteRedToSaveAmerica #RedWave #RedWave2020 #WeThePeople #1A #2A #2AShallNOTBeInfringed #NRA #USA #PJNET #AllLivesMatter #BlueLivesMatter #BackTheBlue #StandUpForAmerica #TrumpRally #DuluthRally #TrumpRallyDuluth #TrumpRallyMinnesota #FillThatSeat #SCOTUS #AmyConeyBarrett #AmyBarrettSCOTUS #SupremeCourt #Trending #Trend"	0
